customer_id,first_name,last_name,gender,date_of_birth,email,phone,pan_number,aadhaar_number,occupation,annual_income,marital_status,customer_since,kyc_status,risk_category,branch_id,city,state,country,customer_status
CUST012834,Benjamin,Khanna,F,1997-10-09,benjamin.khanna12834@mail.com,0594407428,ZPTLQ8111L,406533073234,Manager,1271890.26,Single,2015-06-22,VERIFIED,MEDIUM,BR0213,Tiruchirappalli,Kerala,India,INACTIVE
CUST012835,Anya,Kannan,F,1967-01-01,anya.kannan12835@mail.com,3216731050,EBWDN3694L,536779614970,Engineer,1118842.08,Married,2014-07-12,REJECTED,HIGH,BR0095,Shivpuri,Meghalaya,India,ACTIVE
CUST012836,Madhavi,Buch,M,1999-02-14,madhavi.buch12836@mail.com,0733372503,LDHBF2617H,440790316289,Analyst,1652135.36,Single,2020-09-30,PENDING,MEDIUM,BR0405,Jodhpur,Chhattisgarh,India,ACTIVE
CUST012837,Utkarsh,Tailor,M,2000-01-07,utkarsh.tailor12837@mail.com,7682530660,PBXQJ7069L,210914633465,Manager,3312400.16,Single,2012-07-27,VERIFIED,LOW,BR0404,Madhyamgram,Telangana,India,INACTIVE
CUST012838,Upadhriti,Doshi,M,1962-08-26,upadhriti.doshi12838@mail.com,1750955636,NCAXF3975Y,806236924429,Teacher,1682414.51,Married,2024-06-28,PENDING,MEDIUM,BR0363,Darbhanga,Bihar,India,ACTIVE
CUST012839,Nirja,Sarin,F,1995-04-28,nirja.sarin12839@mail.com,6548598712,UVLSJ3243R,360365177966,Business,1415869.86,Single,2016-09-10,REJECTED,HIGH,BR0484,Medininagar,Himachal Pradesh,India,INACTIVE
CUST012840,Om,Dugar,F,1957-10-27,om.dugar12840@mail.com,9813232006,VMHAG3981K,287563143694,Teacher,1014531.15,Married,2022-03-07,REJECTED,LOW,BR0049,Chandigarh,Odisha,India,INACTIVE
CUST012841,Eesha,Setty,M,2002-12-07,eesha.setty12841@mail.com,9672308190,XHBGI4531E,536132775517,Analyst,2686532.68,Single,2022-10-08,PENDING,HIGH,BR0288,Varanasi,Rajasthan,India,INACTIVE
CUST012842,Dhriti,Tella,F,1976-08-12,dhriti.tella12842@mail.com,1693693189,ALZUX9485L,920742483720,Manager,1734914.23,Married,2018-10-13,VERIFIED,LOW,BR0135,Shivpuri,Mizoram,India,INACTIVE
CUST012843,Nakul,Kant,M,1987-10-21,nakul.kant12843@mail.com,0937074319,FPJUV3518E,911327153841,Manager,2711862.18,Single,2014-07-21,PENDING,MEDIUM,BR0019,Chennai,Himachal Pradesh,India,ACTIVE
CUST012844,Veda,Nadig,M,1999-10-24,veda.nadig12844@mail.com,8666910146,ZMFYY2697J,678017285250,Doctor,1573854.06,Single,2019-10-15,PENDING,LOW,BR0343,Barasat,Maharashtra,India,INACTIVE
CUST012845,Wahab,Gandhi,M,1986-12-19,wahab.gandhi12845@mail.com,5878397306,LWJRO5193H,419467754143,Doctor,1491506.0,Married,2013-06-04,REJECTED,LOW,BR0113,Lucknow,Kerala,India,ACTIVE
CUST012846,Aayush,Bumb,M,1960-10-01,aayush.bumb12846@mail.com,9862238925,QOHTB2289S,909983131571,Doctor,4088929.81,Married,2021-06-19,VERIFIED,MEDIUM,BR0234,Karaikudi,Uttarakhand,India,INACTIVE
CUST012847,Eesha,Kota,M,1964-10-22,eesha.kota12847@mail.com,7041924428,FITCS1742J,328861291228,Manager,4957629.44,Single,2025-03-15,REJECTED,MEDIUM,BR0064,Dhanbad,Karnataka,India,ACTIVE
CUST012848,Vedhika,Hora,M,1961-07-11,vedhika.hora12848@mail.com,9008847573,NBVQB1859P,440836144891,Business,2493824.5,Single,2012-01-05,VERIFIED,MEDIUM,BR0028,Hajipur,Goa,India,ACTIVE
CUST012849,Atharv,Chandran,F,1978-08-07,atharv.chandran12849@mail.com,4569721479,AMLHO9611L,234334523735,Manager,3031657.42,Single,2023-01-25,PENDING,HIGH,BR0233,Ramagundam,Nagaland,India,INACTIVE
CUST012850,Warhi,Pau,M,1980-11-03,warhi.pau12850@mail.com,0371087528,IJYHW8185W,731441742844,Doctor,3582503.88,Married,2012-09-12,REJECTED,LOW,BR0217,Tumkur,Andhra Pradesh,India,INACTIVE
CUST012851,Chandresh,Dyal,M,1988-12-12,chandresh.dyal12851@mail.com,1345470127,HTDPF9498C,351147624339,Teacher,1257749.29,Married,2017-02-14,REJECTED,HIGH,BR0061,Eluru,Manipur,India,ACTIVE
CUST012852,Tanay,Subramanian,F,1967-05-13,tanay.subramanian12852@mail.com,7477721136,RFVKE2819A,187356302836,Engineer,2001555.57,Married,2015-04-01,VERIFIED,LOW,BR0169,Moradabad,Maharashtra,India,INACTIVE
CUST012853,Abhimanyu,Malhotra,F,1980-02-05,abhimanyu.malhotra12853@mail.com,3724763527,BQLDB6750N,651591415441,Business,3205838.71,Married,2017-07-15,REJECTED,LOW,BR0016,Ulhasnagar,Nagaland,India,INACTIVE
CUST012854,Baghyawati,Balan,M,1980-03-13,baghyawati.balan12854@mail.com,8471989712,DFCYV2130H,354652341598,Analyst,844247.72,Married,2021-05-04,VERIFIED,HIGH,BR0037,Korba,Arunachal Pradesh,India,ACTIVE
CUST012855,Bhavya,Wadhwa,M,1961-02-06,bhavya.wadhwa12855@mail.com,8815561945,DTTZQ7877I,993357515374,Analyst,2188987.26,Single,2013-06-15,VERIFIED,HIGH,BR0445,Berhampur,Kerala,India,ACTIVE
CUST012856,Edhitha,Subramanian,F,1998-10-24,edhitha.subramanian12856@mail.com,4631155174,KLTQS8239Q,220318416577,Teacher,1895232.09,Married,2024-01-22,REJECTED,MEDIUM,BR0112,Coimbatore,Karnataka,India,INACTIVE
CUST012857,Divya,Taneja,F,1969-06-28,,3126943977,DRJTQ5794S,782620715583,Business,4002641.24,Married,2013-10-14,REJECTED,MEDIUM,BR0220,Gulbarga,Uttar Pradesh,India,INACTIVE
CUST012858,Kashvi,Ranganathan,M,1998-10-23,kashvi.ranganathan12858@mail.com,0594233637,HUJFB7759P,180376314527,Doctor,3924364.68,Married,2022-06-26,VERIFIED,MEDIUM,BR0255,Saharanpur,Himachal Pradesh,India,ACTIVE
CUST012859,Shivani,Suri,F,1962-08-12,shivani.suri12859@mail.com,8895261699,WNVNQ8897U,302489109204,Manager,3475154.57,Married,2017-08-31,PENDING,HIGH,BR0141,Latur,Bihar,India,ACTIVE
CUST012860,Widisha,Randhawa,F,1987-10-26,widisha.randhawa12860@mail.com,6931742955,EXRTG2259I,497811123688,Doctor,1744609.61,Single,2018-08-01,REJECTED,LOW,BR0339,Baranagar,Odisha,India,INACTIVE
CUST012861,Azad,Kumar,M,1959-04-24,azad.kumar12861@mail.com,7652620074,CENRH7526H,741010872258,Analyst,4876616.23,Single,2024-05-24,REJECTED,HIGH,BR0407,Maheshtala,West Bengal,India,ACTIVE
CUST012862,Samar,Batra,M,1988-07-21,samar.batra12862@mail.com,9852424779,ARGFU8411D,691537242014,Business,1501677.91,Single,2022-04-06,VERIFIED,LOW,BR0217,Kottayam,West Bengal,India,INACTIVE
CUST012863,Gayathri,Palan,M,1977-09-05,gayathri.palan12863@mail.com,3708544965,DLZAT4580J,551428715997,Engineer,3016005.17,Married,2017-10-11,VERIFIED,HIGH,BR0251,Chinsurah,Haryana,India,INACTIVE
CUST012864,Champak,Dey,M,1995-06-01,champak.dey12864@mail.com,2225012029,FUBWM5193X,758248741745,Teacher,4106463.16,Single,2013-03-16,REJECTED,LOW,BR0298,Bellary,Chhattisgarh,India,ACTIVE
CUST012865,Shivani,Madan,F,1986-02-17,shivani.madan12865@mail.com,1034688315,KIFWO1337N,649669411147,Engineer,2313508.97,Married,2022-08-08,REJECTED,LOW,BR0296,Jalandhar,Chhattisgarh,India,INACTIVE
CUST012866,Veda,Contractor,F,1993-09-02,veda.contractor12866@mail.com,0042077795,VXXVP5030N,227496457182,Manager,4906431.3,Single,2023-08-12,VERIFIED,HIGH,BR0073,Jamnagar,Telangana,India,INACTIVE
CUST012867,Upadhriti,Ghosh,F,1985-08-05,upadhriti.ghosh12867@mail.com,2347745350,YXYRH4434Y,604828809973,Business,1820188.65,Married,2024-09-09,VERIFIED,MEDIUM,BR0333,Panihati,Jharkhand,India,ACTIVE
CUST012868,Charan,Acharya,F,1974-04-12,charan.acharya12868@mail.com,7149978401,XBECG1332A,174627143871,Doctor,1684949.93,Single,2016-01-07,REJECTED,HIGH,BR0112,Tadepalligudem,Sikkim,India,INACTIVE
CUST012869,Yamini,Varty,M,1988-03-16,yamini.varty12869@mail.com,4497763071,RKNIB5238D,915382714116,Teacher,958110.85,Single,2016-04-28,PENDING,HIGH,BR0100,Thoothukudi,Nagaland,India,INACTIVE
CUST012870,Inaya,Sura,F,1959-05-03,inaya.sura12870@mail.com,1784451935,OCYOI8357Q,678251348856,Business,4864897.45,Single,2024-06-27,REJECTED,HIGH,BR0466,Rampur,Manipur,India,ACTIVE
CUST012871,Parth,Kala,F,1994-05-12,parth.kala12871@mail.com,3893299351,VVMRI2569R,589751319055,Analyst,4835173.32,Single,2016-11-30,PENDING,HIGH,BR0422,Ozhukarai,Rajasthan,India,INACTIVE
CUST012872,David,Agate,M,1988-08-23,david.agate12872@mail.com,1852162603,UBFTP4275Q,808760729340,Manager,2811826.79,Single,2024-05-18,VERIFIED,HIGH,BR0300,Khora ,Sikkim,India,INACTIVE
CUST012873,Rachana,Bora,F,1989-12-29,rachana.bora12873@mail.com,3359091441,JVQZI3784I,634893526696,Business,3871808.49,Married,2013-09-08,REJECTED,HIGH,BR0045,Belgaum,Karnataka,India,ACTIVE
CUST012874,Deepa,Kata,F,1976-03-31,deepa.kata12874@mail.com,8164850210,WEOSX1925P,603689166248,Analyst,459920.51,Single,2012-07-08,VERIFIED,MEDIUM,BR0159,Nandyal,Assam,India,ACTIVE
CUST012875,Nikita,Padmanabhan,F,1982-07-08,nikita.padmanabhan12875@mail.com,6940638424,LOWRK7259K,673682261170,Analyst,2422901.71,Married,2012-01-02,PENDING,MEDIUM,BR0480,Belgaum,Gujarat,India,ACTIVE
CUST012876,Orinder,Bhatia,M,1979-11-27,orinder.bhatia12876@mail.com,4748698769,SNZAD7124P,812744803008,Teacher,1392821.81,Married,2020-09-05,VERIFIED,LOW,BR0415,Bangalore,Rajasthan,India,INACTIVE
CUST012877,Bhavini,Raghavan,M,1957-02-27,bhavini.raghavan12877@mail.com,8593162918,MYTSC9165Q,165962046249,Business,407577.95,Single,2020-01-16,VERIFIED,MEDIUM,BR0188,Darbhanga,Andhra Pradesh,India,ACTIVE
CUST012878,Frederick,Sidhu,M,1991-07-29,frederick.sidhu12878@mail.com,0457285123,OFCHN5078K,897543811477,Business,686539.1,Single,2012-12-12,VERIFIED,LOW,BR0389,New Delhi,West Bengal,India,ACTIVE
CUST012879,Parth,Ghose,M,1963-04-22,parth.ghose12879@mail.com,7326258928,OVETD8151T,843538447190,Engineer,3620363.77,Single,2014-05-24,VERIFIED,MEDIUM,BR0294,Allahabad,Rajasthan,India,ACTIVE
CUST012880,Liam,Dhillon,M,1997-06-25,liam.dhillon12880@mail.com,2444186997,LMALZ4328B,467334082115,Manager,866189.56,Single,2011-07-26,VERIFIED,HIGH,BR0292,Korba,Nagaland,India,INACTIVE
CUST012881,Abdul,Ravi,M,1997-07-19,abdul.ravi12881@mail.com,1430732259,GMLXW6803V,875410347415,Manager,3896093.11,Single,2014-09-04,VERIFIED,HIGH,BR0425,Bhavnagar,Uttarakhand,India,INACTIVE
CUST012882,Aishani,Badal,F,1998-12-17,aishani.badal12882@mail.com,3621533083,QJDLR7569Y,164329887754,Doctor,414193.95,Married,2017-01-08,VERIFIED,HIGH,BR0181,Satna,Meghalaya,India,INACTIVE
CUST012883,Wakeeta,Sarna,M,2005-08-25,wakeeta.sarna12883@mail.com,1120489409,JZDCE1635D,218461388333,Business,3937282.56,Married,2014-03-31,REJECTED,LOW,BR0399,Anand,Uttar Pradesh,India,INACTIVE
CUST012884,Rushil,Chakraborty,F,1987-04-08,rushil.chakraborty12884@mail.com,2056589243,ACHQS9614J,677130179882,Teacher,1507436.8,Married,2017-03-02,REJECTED,MEDIUM,BR0051,Kalyan-Dombivli,Manipur,India,ACTIVE
CUST012885,Chanakya,Mall,F,2001-03-15,chanakya.mall12885@mail.com,2853510575,FFBNX3653Z,638132604791,Business,2245060.23,Married,2014-10-31,PENDING,HIGH,BR0162,Hindupur,Madhya Pradesh,India,INACTIVE
CUST012886,Rachit,Kale,M,1963-09-24,rachit.kale12886@mail.com,3544925728,XCAJR3288D,956027316515,Analyst,1060606.29,Married,2017-05-20,VERIFIED,MEDIUM,BR0333,Rajkot,Andhra Pradesh,India,INACTIVE
CUST012887,Balveer,Rai,F,1957-09-20,balveer.rai12887@mail.com,2206772295,XEEMS7615E,148675071695,Analyst,1013583.61,Married,2012-11-14,VERIFIED,MEDIUM,BR0010,Naihati,Rajasthan,India,ACTIVE
CUST012888,Banjeet,Badami,F,1995-10-03,banjeet.badami12888@mail.com,2641636885,WSPAA8279W,403178221306,Teacher,1579022.48,Single,2012-06-16,VERIFIED,LOW,BR0437,Fatehpur,Andhra Pradesh,India,INACTIVE
CUST012889,Chaitanya,Subramanian,F,2006-12-31,chaitanya.subramanian12889@mail.com,3995950115,CERGF8721F,976374425088,Analyst,4295452.75,Single,2023-11-22,REJECTED,LOW,BR0048,Bathinda,Andhra Pradesh,India,ACTIVE
CUST012890,Chatresh,Srinivasan,F,1993-10-12,chatresh.srinivasan12890@mail.com,2490009680,XOOZK1659H,112894855280,Business,3817320.17,Married,2021-02-23,PENDING,MEDIUM,BR0451,Munger,Bihar,India,ACTIVE
CUST012891,Triya,Gade,F,1975-09-24,triya.gade12891@mail.com,1633164515,OPKVZ7068G,560419219917,Business,4828178.82,Single,2018-08-03,REJECTED,LOW,BR0500,Tezpur,Meghalaya,India,ACTIVE
CUST012892,Faqid,Deshpande,M,1961-10-18,faqid.deshpande12892@mail.com,0551396727,GSHXW3696R,923829276102,Doctor,3486656.56,Single,2011-10-16,VERIFIED,MEDIUM,BR0252,Mirzapur,Rajasthan,India,ACTIVE
CUST012893,Barkha,Manne,M,1993-01-18,barkha.manne12893@mail.com,4150009092,XMRNP8067G,895060426068,Teacher,1869779.47,Married,2022-07-09,VERIFIED,MEDIUM,BR0116,Baranagar,Gujarat,India,INACTIVE
CUST012894,Azad,Khalsa,M,1998-05-07,azad.khalsa12894@mail.com,9511243862,AMCMB3170E,101781286149,Doctor,3559434.25,Married,2022-09-12,PENDING,MEDIUM,BR0494,Kharagpur,Mizoram,India,ACTIVE
CUST012895,Mahika,Tara,M,1983-09-23,mahika.tara12895@mail.com,6533909380,JNGDI5759G,575197011802,Manager,3690767.0,Married,2020-03-06,REJECTED,MEDIUM,BR0153,Anantapur,Tripura,India,INACTIVE
CUST012896,Udyati,Devan,F,1986-07-10,udyati.devan12896@mail.com,2547323471,LXMIS6069B,234624311356,Analyst,2653842.55,Single,2016-06-13,VERIFIED,LOW,BR0422,Bhagalpur,Nagaland,India,INACTIVE
CUST012897,Ryan,Oak,F,1962-01-27,ryan.oak12897@mail.com,1606018654,BPSUE4960A,107398381220,Analyst,2190332.09,Married,2023-08-12,REJECTED,MEDIUM,BR0021,Mysore,Andhra Pradesh,India,INACTIVE
CUST012898,Nakul,Sundaram,F,1972-07-29,nakul.sundaram12898@mail.com,5151394965,MNBOG9867H,502980709320,Manager,4469403.77,Single,2017-07-13,VERIFIED,HIGH,BR0240,Arrah,Telangana,India,INACTIVE
CUST012899,Zansi,Chandran,F,1960-02-19,zansi.chandran12899@mail.com,2037917348,EHSMP7460A,465663533644,Manager,1156189.3,Single,2020-08-14,VERIFIED,HIGH,BR0247,Machilipatnam,Bihar,India,INACTIVE
CUST012900,Pratyush,Vala,F,2002-09-09,,5677263123,FNJHH1520P,488552261667,Engineer,1522001.22,Single,2016-10-10,REJECTED,MEDIUM,BR0321,Tadipatri,Odisha,India,INACTIVE
CUST012901,Aayush,Kapadia,M,1994-08-09,aayush.kapadia12901@mail.com,3764282589,GWIPJ3706R,347563559034,Doctor,291158.66,Married,2014-04-02,VERIFIED,LOW,BR0234,Morbi,Karnataka,India,ACTIVE
CUST012902,Yochana,Saxena,F,1977-09-08,yochana.saxena12902@mail.com,8247198695,SSGLA7935V,566083628009,Engineer,1547659.68,Married,2014-05-02,VERIFIED,LOW,BR0351,Bulandshahr,Haryana,India,INACTIVE
CUST012903,Krish,Dhaliwal,F,2005-07-18,invalid-email,1567233489,ITDXX4640N,782061684789,Teacher,4175609.33,Married,2012-07-24,PENDING,LOW,BR0082,Jodhpur,Telangana,India,INACTIVE
CUST012904,Nathan,Sarkar,F,1996-12-21,nathan.sarkar12904@mail.com,7461473095,YESHE3542O,115458016927,Engineer,1036389.04,Married,2021-09-13,REJECTED,LOW,BR0311,Shivpuri,Arunachal Pradesh,India,ACTIVE
CUST012905,Charvi,Khurana,F,1967-12-21,charvi.khurana12905@mail.com,7471844105,SZLXR7902M,427083538085,Doctor,886348.41,Single,2020-10-18,PENDING,LOW,BR0410,Panipat,Telangana,India,ACTIVE
CUST012906,Yashasvi,Banik,F,1999-09-14,yashasvi.banik12906@mail.com,9682626736,BGQRT5774V,426618022591,Business,3644332.16,Single,2012-11-16,PENDING,MEDIUM,BR0464,Delhi,Sikkim,India,INACTIVE
CUST012907,Janani,Kakar,F,1983-10-26,janani.kakar12907@mail.com,3826576498,ZUHIF6823A,777668983156,Manager,3018519.42,Married,2013-01-05,VERIFIED,HIGH,BR0398,Nashik,Madhya Pradesh,India,ACTIVE
CUST012908,Vaishnavi,Kapadia,M,1965-08-01,vaishnavi.kapadia12908@mail.com,2443727649,MQRFJ9322U,933523976426,Doctor,2682686.53,Single,2018-06-09,VERIFIED,HIGH,BR0348,Ahmedabad,Goa,India,INACTIVE
CUST012909,Aarav,Sachdev,F,1958-10-31,aarav.sachdev12909@mail.com,9561523392,HKAZI2365Q,667490371172,Teacher,2619804.03,Single,2017-11-20,REJECTED,MEDIUM,BR0366,Munger,Nagaland,India,ACTIVE
CUST012910,Adya,Sarma,M,1986-07-03,adya.sarma12910@mail.com,6411879251,AUWGR7517E,580459197361,Manager,4794274.55,Single,2024-09-12,PENDING,MEDIUM,BR0403,Durg,Gujarat,India,INACTIVE
CUST012911,Gopal,Jaggi,M,1967-12-20,gopal.jaggi12911@mail.com,9407688546,FZIJX5266H,375680768806,Analyst,4571644.78,Single,2016-02-24,VERIFIED,LOW,BR0219,Gangtok,Himachal Pradesh,India,ACTIVE
CUST012912,Upma,More,M,2007-01-01,upma.more12912@mail.com,6895701417,GLQKF6577L,587180612767,Analyst,1041072.47,Single,2013-07-05,REJECTED,HIGH,BR0429,Tiruchirappalli,Andhra Pradesh,India,ACTIVE
CUST012913,Naksh,Misra,F,1963-08-22,naksh.misra12913@mail.com,1997431036,ZYOFE3364P,814935078726,Teacher,1629021.16,Single,2020-03-02,REJECTED,MEDIUM,BR0034,Ichalkaranji,Bihar,India,INACTIVE
CUST012914,Warda,Dass,F,2007-04-16,warda.dass12914@mail.com,8255280258,NWDKO6173G,285480023981,Business,915206.05,Single,2016-10-22,PENDING,MEDIUM,BR0021,Patiala,Chhattisgarh,India,INACTIVE
CUST012915,Tejas,Gaba,M,1965-07-15,tejas.gaba12915@mail.com,5860763548,ZIIZG2762N,603883586805,Manager,4159257.51,Married,2017-10-20,VERIFIED,HIGH,BR0463,Haridwar,Karnataka,India,ACTIVE
CUST012916,Ikshita,Boase,F,1993-04-16,ikshita.boase12916@mail.com,7043669643,AGMIV8393N,727062352578,Business,4662741.53,Married,2013-08-10,VERIFIED,LOW,BR0285,Panvel,Haryana,India,ACTIVE
CUST012917,Kala,Vohra,M,1969-12-02,kala.vohra12917@mail.com,6971274234,ZCVVW4154K,502116158710,Manager,4852998.49,Single,2016-08-10,REJECTED,HIGH,BR0172,Raiganj,Haryana,India,INACTIVE
CUST012918,Varenya,Bala,F,1979-02-16,varenya.bala12918@mail.com,0765634356,VPFVX3285Q,996323045951,Manager,3864519.37,Single,2012-06-04,REJECTED,HIGH,BR0141,Rampur,Tamil Nadu,India,INACTIVE
CUST012919,Jagrati,Manda,M,1957-06-15,jagrati.manda12919@mail.com,7862583401,OIWSG7467O,961160416884,Analyst,3879009.71,Single,2014-09-14,PENDING,HIGH,BR0060,Thanjavur,Himachal Pradesh,India,INACTIVE
CUST012920,Samaksh,Sandhu,F,1994-06-28,samaksh.sandhu12920@mail.com,6244097415,JZOZM1639Q,356877402832,Teacher,4322450.37,Married,2012-09-19,VERIFIED,MEDIUM,BR0033,Satna,Madhya Pradesh,India,ACTIVE
CUST012921,Farhan,Batra,M,2000-11-15,farhan.batra12921@mail.com,8373739125,TXTDW9640K,386115524349,Doctor,3631219.95,Married,2012-09-17,PENDING,LOW,BR0374,Srinagar,Mizoram,India,INACTIVE
CUST012922,Avi,Maharaj,F,1988-07-11,avi.maharaj12922@mail.com,5913993741,ATRQL3144Q,928829166875,Manager,1057234.11,Single,2015-02-09,REJECTED,MEDIUM,BR0259,Madurai,Uttarakhand,India,INACTIVE
CUST012923,Lavanya,Sandhu,M,1997-09-04,lavanya.sandhu12923@mail.com,6456918724,FGSFR2735A,787137592996,Business,2973257.59,Single,2017-05-02,PENDING,LOW,BR0394,Shahjahanpur,Meghalaya,India,INACTIVE
CUST012924,Gautami,Modi,F,2001-08-27,gautami.modi12924@mail.com,1827029985,YHHPD8277A,411869896070,Teacher,1669655.58,Single,2025-05-19,REJECTED,MEDIUM,BR0012,Sagar,Maharashtra,India,INACTIVE
CUST012925,Jai,Barad,F,1979-07-04,jai.barad12925@mail.com,5356672874,EGORV4555M,926323011707,Doctor,3516166.1,Single,2020-11-24,PENDING,LOW,BR0459,Avadi,Goa,India,INACTIVE
CUST012926,Laksh,Kapoor,M,1987-06-30,laksh.kapoor12926@mail.com,6660902077,LDATX4914A,766051125626,Analyst,3294931.09,Married,2022-10-29,PENDING,LOW,BR0053,Kota,Uttarakhand,India,ACTIVE
CUST012927,Dalbir,Dugal,M,1981-01-23,dalbir.dugal12927@mail.com,8958530999,NFDXG8638E,121860946154,Teacher,4925163.66,Single,2019-08-27,VERIFIED,LOW,BR0398,Bihar Sharif,Goa,India,INACTIVE
CUST012928,Ati,Bhatnagar,M,2002-05-24,ati.bhatnagar12928@mail.com,1659170893,HIQCE2152H,962831684513,Analyst,2357546.81,Single,2017-05-07,REJECTED,LOW,BR0187,Sri Ganganagar,Madhya Pradesh,India,INACTIVE
CUST012929,Netra,Mistry,M,2002-05-20,netra.mistry12929@mail.com,2717597305,SLURC5189O,208130267618,Teacher,4062054.08,Single,2021-12-27,PENDING,MEDIUM,BR0370,Tiruvottiyur,Tamil Nadu,India,ACTIVE
CUST012930,Varsha,Sabharwal,F,1996-08-31,varsha.sabharwal12930@mail.com,3442817620,RWRNY6001I,567263529784,Manager,4647740.99,Single,2016-05-18,PENDING,HIGH,BR0469,Meerut,Gujarat,India,ACTIVE
CUST012931,Inaya,Wable,M,2002-04-16,inaya.wable12931@mail.com,5208080462,XRDJS2358J,755093077325,Manager,895771.04,Single,2012-06-09,VERIFIED,HIGH,BR0391,Korba,Kerala,India,ACTIVE
CUST012932,Owen,Lala,F,1966-08-10,owen.lala12932@mail.com,6965266218,VXHZM9269R,474443011660,Manager,480282.42,Married,2024-01-11,VERIFIED,HIGH,BR0363,Udaipur,Uttar Pradesh,India,ACTIVE
CUST012933,Chandani,Bora,F,1995-09-25,chandani.bora12933@mail.com,4125104392,ZZTPE9037I,184758782481,Engineer,1324682.85,Single,2023-09-01,VERIFIED,LOW,BR0498,Panihati,Haryana,India,INACTIVE
CUST012934,Gavin,Ganesh,M,1976-08-16,,0455147623,SJSFG7357M,818372092305,Business,736546.05,Single,2022-04-23,REJECTED,LOW,BR0116,Rajahmundry,Karnataka,India,ACTIVE
CUST012935,Ikbal,Chanda,M,1976-12-10,ikbal.chanda12935@mail.com,0483336471,UCNAV9616U,557694862218,Manager,329203.03,Married,2017-04-11,PENDING,LOW,BR0479,Rajahmundry,Nagaland,India,ACTIVE
CUST012936,Faqid,Ramanathan,F,1979-07-23,faqid.ramanathan12936@mail.com,5052533746,WHYUN6173H,921810922321,Analyst,3169602.47,Single,2017-12-06,REJECTED,HIGH,BR0040,Begusarai,Goa,India,ACTIVE
CUST012937,Urmi,Jaggi,M,1995-09-12,urmi.jaggi12937@mail.com,6162484755,EMZGO6215R,922986997613,Doctor,3189124.29,Married,2015-06-19,PENDING,LOW,BR0430,Srinagar,Telangana,India,INACTIVE
CUST012938,Ronith,Mital,F,1984-06-02,ronith.mital12938@mail.com,1411148115,XFXZG2629Z,373013941316,Teacher,2071480.44,Married,2022-11-30,VERIFIED,LOW,BR0045,Alappuzha,Bihar,India,INACTIVE
CUST012939,Waida,Dyal,F,2005-02-23,waida.dyal12939@mail.com,3348603859,FJRCX1121J,216424002125,Analyst,2803896.18,Single,2022-08-30,REJECTED,LOW,BR0437,Dhule,Mizoram,India,ACTIVE
CUST012940,Krisha,Vora,M,1958-10-10,krisha.vora12940@mail.com,3520053314,ZZBJY9069T,218768795946,Analyst,2251815.53,Single,2019-02-19,PENDING,MEDIUM,BR0132,Agra,Haryana,India,INACTIVE
CUST012941,Aarush,Murthy,M,1981-02-10,aarush.murthy12941@mail.com,1780650402,XYYAC3890L,686093313839,Business,4194097.54,Married,2017-01-19,REJECTED,MEDIUM,BR0485,Vasai-Virar,Sikkim,India,ACTIVE
CUST012942,Vedika,Reddy,M,2003-12-06,vedika.reddy12942@mail.com,5398220843,LTHNZ9059J,394523963233,Teacher,890956.21,Married,2017-10-15,PENDING,LOW,BR0076,Chandigarh,Bihar,India,INACTIVE
CUST012943,Charita,Chatterjee,M,1986-10-29,charita.chatterjee12943@mail.com,9119896991,LZTEI2559X,558425209653,Teacher,1235555.75,Single,2015-10-20,REJECTED,MEDIUM,BR0338,Sangli-Miraj & Kupwad,Maharashtra,India,ACTIVE
CUST012944,Vedant,Natarajan,F,1998-10-22,vedant.natarajan12944@mail.com,2977673393,YCBDV6668I,751837054413,Teacher,787332.41,Single,2013-05-22,VERIFIED,HIGH,BR0166,Shimla,Uttarakhand,India,INACTIVE
CUST012945,Atharv,Ramanathan,M,1993-03-25,atharv.ramanathan12945@mail.com,9186652124,UWDOT9920N,103236247747,Analyst,1081579.8,Married,2011-11-14,VERIFIED,MEDIUM,BR0076,Srinagar,Tamil Nadu,India,INACTIVE
CUST012946,Deepa,Halder,M,1958-08-08,deepa.halder12946@mail.com,3565103335,HYMKP6903X,769461396186,Business,4980352.86,Married,2023-06-02,PENDING,LOW,BR0156,Imphal,Jharkhand,India,ACTIVE
CUST012947,Imaran,Rao,F,1976-10-12,imaran.rao12947@mail.com,4928930351,XRTHT2497M,453949247493,Engineer,4889479.0,Married,2014-10-10,REJECTED,LOW,BR0379,Gurgaon,Meghalaya,India,INACTIVE
CUST012948,Sanaya,Salvi,F,1989-03-17,sanaya.salvi12948@mail.com,8522453798,ORXUJ6443V,281664348892,Doctor,3393608.96,Single,2024-11-30,VERIFIED,LOW,BR0316,Rohtak,Tamil Nadu,India,INACTIVE
CUST012949,Dayamai,Gokhale,M,1964-11-28,dayamai.gokhale12949@mail.com,6974792439,QWNJZ9787O,273765475819,Teacher,2342665.7,Married,2012-04-10,REJECTED,LOW,BR0376,Thiruvananthapuram,Tripura,India,INACTIVE
CUST012950,Omkaar,Kaul,F,1985-09-13,omkaar.kaul12950@mail.com,3469611824,YKIHU5402R,621445255189,Manager,1970912.72,Married,2019-04-14,PENDING,HIGH,BR0301,Parbhani,Jharkhand,India,INACTIVE
